country,subnational1,subnational2,year,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2020_ha,tree_cover_loss
Malaysia,Sarawak,Belaga,2018,15,1957317,1902967,1871625,10820,17625
Malaysia,Sarawak,Belaga,2018,20,1957317,1901230,1870456,10820,17595
Malaysia,Sarawak,Belaga,2018,25,1957317,1899935,1867768,10820,17574
Malaysia,Sarawak,Belaga,2018,30,1957317,1897991,1863393,10820,17546
Malaysia,Sarawak,Belaga,2018,50,1957317,1885261,1838405,10820,17321
Malaysia,Sarawak,Belaga,2018,75,1957317,1844803,1774574,10820,16684
Malaysia,Sarawak,Betong,2018,0,228666,228666,228666,3214,4216
Malaysia,Sarawak,Betong,2018,10,228666,213467,192904,3214,4055
Malaysia,Sarawak,Betong,2018,15,228666,212959,191777,3214,4046
Malaysia,Sarawak,Betong,2018,20,228666,212674,191110,3214,4041
Malaysia,Sarawak,Betong,2018,25,228666,212408,190424,3214,4038
Malaysia,Sarawak,Betong,2018,30,228666,211913,189891,3214,4031
Malaysia,Sarawak,Betong,2018,50,228666,210056,186354,3214,4005
Malaysia,Sarawak,Betong,2018,75,228666,200991,178488,3214,3778
Malaysia,Sarawak,Bintulu,2018,0,708757,708757,708757,49218,15596
Malaysia,Sarawak,Bintulu,2018,10,708757,628622,612811,49218,13450
Malaysia,Sarawak,Bintulu,2018,15,708757,626025,608524,49218,13379
Malaysia,Sarawak,Bintulu,2018,20,708757,623997,606417,49218,13316
Malaysia,Sarawak,Bintulu,2018,25,708757,622877,604189,49218,13282
Malaysia,Sarawak,Bintulu,2018,30,708757,621027,601581,49218,13234
Malaysia,Sarawak,Bintulu,2018,50,708757,611077,585031,49218,12975
Malaysia,Sarawak,Bintulu,2018,75,708757,576086,547274,49218,11960
Malaysia,Sarawak,Dalat,2018,0,105391,105391,105391,9888,1314
Malaysia,Sarawak,Dalat,2018,10,105391,92219,90114,9888,848
Malaysia,Sarawak,Dalat,2018,15,105391,91737,89209,9888,808
Malaysia,Sarawak,Dalat,2018,20,105391,91413,88811,9888,792
Malaysia,Sarawak,Dalat,2018,25,105391,91252,88200,9888,789
Malaysia,Sarawak,Dalat,2018,30,105391,90844,87778,9888,772
Malaysia,Sarawak,Dalat,2018,50,105391,89113,84665,9888,708
Malaysia,Sarawak,Dalat,2018,75,105391,82017,77529,9888,535
Malaysia,Sarawak,Daro,2018,0,218097,218097,218097,7097,2385
Malaysia,Sarawak,Daro,2018,10,218097,194859,174721,7097,2277
Malaysia,Sarawak,Daro,2018,15,218097,193905,171877,7097,2271
Malaysia,Sarawak,Daro,2018,20,218097,193185,170964,7097,2267
Malaysia,Sarawak,Daro,2018,25,218097,192690,169560,7097,2264
Malaysia,Sarawak,Daro,2018,30,218097,191941,168338,7097,2258
Malaysia,Sarawak,Daro,2018,50,218097,187964,160457,7097,2230
Malaysia,Sarawak,Daro,2018,75,218097,173106,144266,7097,2060
Malaysia,Sarawak,Julau,2018,0,165216,165216,165216,1356,966
Malaysia,Sarawak,Julau,2018,10,165216,161218,161312,1356,947
Malaysia,Sarawak,Julau,2018,15,165216,160978,161032,1356,945
Malaysia,Sarawak,Julau,2018,20,165216,160788,160894,1356,944
Malaysia,Sarawak,Julau,2018,25,165216,160643,160657,1356,943
Malaysia,Sarawak,Julau,2018,30,165216,160435,160489,1356,942
Malaysia,Sarawak,Julau,2018,50,165216,159401,159316,1356,937
Malaysia,Sarawak,Julau,2018,75,165216,154342,156267,1356,900
Malaysia,Sarawak,Kanowit,2018,0,216504,216504,216504,9594,3779
Malaysia,Sarawak,Kanowit,2018,10,216504,200414,206645,9594,3694
Malaysia,Sarawak,Kanowit,2018,15,216504,199879,206098,9594,3689
Malaysia,Sarawak,Kanowit,2018,20,216504,199507,205923,9594,3686
Malaysia,Sarawak,Kanowit,2018,25,216504,199210,205550,9594,3682
Malaysia,Sarawak,Kanowit,2018,30,216504,198755,205153,9594,3676
Malaysia,Sarawak,Kanowit,2018,50,216504,196628,202629,9594,3648
Malaysia,Sarawak,Kanowit,2018,75,216504,187653,195985,9594,3506
Malaysia,Sarawak,Kapit,2018,0,1576940,1576940,1576940,3379,21270
Malaysia,Sarawak,Kapit,2018,10,1576940,1538423,1533677,3379,20648
Malaysia,Sarawak,Kapit,2018,15,1576940,1536511,1530685,3379,20602
Malaysia,Sarawak,Kapit,2018,20,1576940,1535467,1530086,3379,20582
Malaysia,Sarawak,Kapit,2018,25,1576940,1534328,1528739,3379,20552
Malaysia,Sarawak,Kapit,2018,30,1576940,1532462,1526035,3379,20511
Malaysia,Sarawak,Kapit,2018,50,1576940,1523415,1510897,3379,20318
Malaysia,Sarawak,Kapit,2018,75,1576940,1490583,1470587,3379,19675
Malaysia,Sarawak,Kuching,2018,0,175804,175804,175804,3775,1079
Malaysia,Sarawak,Kuching,2018,10,175804,150659,147418,3775,1027
Malaysia,Sarawak,Kuching,2018,15,175804,149635,146076,3775,1021
Malaysia,Sarawak,Kuching,2018,20,175804,149086,145702,3775,1018
Malaysia,Sarawak,Kuching,2018,25,175804,148736,145074,3775,1017
Malaysia,Sarawak,Kuching,2018,30,175804,147913,144486,3775,1012
Malaysia,Sarawak,Kuching,2018,50,175804,144963,141270,3775,992
Malaysia,Sarawak,Kuching,2018,75,175804,135368,133710,3775,921
Malaysia,Sarawak,Lawas,2018,0,365580,365580,365580,4246,3059
Malaysia,Sarawak,Lawas,2018,10,365580,353146,353944,4246,2978
Malaysia,Sarawak,Lawas,2018,15,365580,352377,352964,4246,2972
Malaysia,Sarawak,Lawas,2018,20,365580,351966,352707,4246,2969
Malaysia,Sarawak,Lawas,2018,25,365580,351610,352161,4246,2966
Malaysia,Sarawak,Lawas,2018,30,365580,350989,351625,4246,2959
Malaysia,Sarawak,Lawas,2018,50,365580,347531,348248,4246,2931
Malaysia,Sarawak,Lawas,2018,75,365580,337107,340158,4246,2831
Malaysia,Sarawak,Limbang,2018,0,402933,402933,402933,4100,3555
Malaysia,Sarawak,Limbang,2018,10,402933,389009,388231,4100,3493
Malaysia,Sarawak,Limbang,2018,15,402933,388276,387126,4100,3490
Malaysia,Sarawak,Limbang,2018,20,402933,387806,386894,4100,3487
Malaysia,Sarawak,Limbang,2018,25,402933,387437,386369,4100,3486
Malaysia,Sarawak,Limbang,2018,30,402933,386787,385613,4100,3482
Malaysia,Sarawak,Limbang,2018,50,402933,383548,381215,4100,3457
Malaysia,Sarawak,Limbang,2018,75,402933,373888,369914,4100,3366
Malaysia,Sarawak,Lubok Antu,2018,0,142600,142600,142600,1265,603
Malaysia,Sarawak,Lubok Antu,2018,10,142600,132809,131952,1265,565
Malaysia,Sarawak,Lubok Antu,2018,15,142600,132605,131602,1265,562
Malaysia,Sarawak,Lubok Antu,2018,20,142600,132463,131434,1265,559
Malaysia,Sarawak,Lubok Antu,2018,25,142600,132330,131193,1265,557
Malaysia,Sarawak,Lubok Antu,2018,30,142600,132123,130938,1265,555
Malaysia,Sarawak,Lubok Antu,2018,50,142600,130884,129081,1265,535
Malaysia,Sarawak,Lubok Antu,2018,75,142600,124719,124471,1265,415
Malaysia,Sarawak,Lundu,2018,0,178828,178828,178828,13366,2653
Malaysia,Sarawak,Lundu,2018,10,178828,158791,153550,13366,2445
Malaysia,Sarawak,Lundu,2018,15,178828,157947,152096,13366,2432
Malaysia,Sarawak,Lundu,2018,20,178828,157442,151682,13366,2422
Malaysia,Sarawak,Lundu,2018,25,178828,157105,150966,13366,2417
Malaysia,Sarawak,Lundu,2018,30,178828,156470,150105,13366,2404
Malaysia,Sarawak,Lundu,2018,50,178828,153198,145094,13366,2339
Malaysia,Sarawak,Lundu,2018,75,178828,142022,134067,13366,2065
Malaysia,Sarawak,Marudi,2018,0,2211348,2211348,2211348,16013,23824
Malaysia,Sarawak,Marudi,2018,10,2211348,2161235,2121637,16013,23182
Malaysia,Sarawak,Marudi,2018,15,2211348,2158633,2116590,16013,23141
Malaysia,Sarawak,Marudi,2018,20,2211348,2156729,2115026,16013,23112
Malaysia,Sarawak,Marudi,2018,25,2211348,2155331,2112410,16013,23089
Malaysia,Sarawak,Marudi,2018,30,2211348,2153317,2108839,16013,23053
Malaysia,Sarawak,Marudi,2018,50,2211348,2140768,2086665,16013,22827
Malaysia,Sarawak,Marudi,2018,75,2211348,2094889,2028697,16013,22011
Malaysia,Sarawak,Matu,2018,0,162052,162052,162052,7008,2552
Malaysia,Sarawak,Matu,2018,10,162052,148109,117890,7008,2487
Malaysia,Sarawak,Matu,2018,15,162052,147680,116157,7008,2484
Malaysia,Sarawak,Matu,2018,20,162052,147372,115022,7008,2480
Malaysia,Sarawak,Matu,2018,25,162052,147166,113726,7008,2479
Malaysia,Sarawak,Matu,2018,30,162052,146815,112990,7008,2475
Malaysia,Sarawak,Matu,2018,50,162052,145050,106988,7008,2459
Malaysia,Sarawak,Matu,2018,75,162052,136194,95732,7008,2317
Malaysia,Sarawak,Meradong,2018,0,45192,45192,45192,2022,1132
Malaysia,Sarawak,Meradong,2018,10,45192,40539,39481,2022,1068
Malaysia,Sarawak,Meradong,2018,15,45192,40175,39054,2022,1063
Malaysia,Sarawak,Meradong,2018,20,45192,39951,38871,2022,1061
Malaysia,Sarawak,Meradong,2018,25,45192,39779,38621,2022,1059
Malaysia,Sarawak,Meradong,2018,30,45192,39447,38350,2022,1053
Malaysia,Sarawak,Meradong,2018,50,45192,38125,36859,2022,1032
Malaysia,Sarawak,Meradong,2018,75,45192,33778,33770,2022,936
Malaysia,Sarawak,Miri,2018,0,459720,459720,459720,50315,10932
Malaysia,Sarawak,Miri,2018,10,459720,387682,363589,50315,9581
Malaysia,Sarawak,Miri,2018,15,459720,385082,359829,50315,9524
Malaysia,Sarawak,Miri,2018,20,459720,382980,357344,50315,9469
Malaysia,Sarawak,Miri,2018,25,459720,381851,355128,50315,9439
Malaysia,Sarawak,Miri,2018,30,459720,379750,352787,50315,9377
Malaysia,Sarawak,Miri,2018,50,459720,370063,337226,50315,9138
Malaysia,Sarawak,Miri,2018,75,459720,324119,300403,50315,7794
Malaysia,Sarawak,Mukah,2018,0,245956,245956,245956,26225,3003
Malaysia,Sarawak,Mukah,2018,10,245956,219992,179485,26225,2488
Malaysia,Sarawak,Mukah,2018,15,245956,219107,176657,26225,2472
Malaysia,Sarawak,Mukah,2018,20,245956,218391,174636,26225,2458
Malaysia,Sarawak,Mukah,2018,25,245956,217969,172549,26225,2450
Malaysia,Sarawak,Mukah,2018,30,245956,217193,171531,26225,2436
Malaysia,Sarawak,Mukah,2018,50,245956,213084,161486,26225,2324
Malaysia,Sarawak,Mukah,2018,75,245956,196776,141868,26225,1953
Malaysia,Sarawak,Pakan,2018,0,127363,127363,127363,1219,1471
Malaysia,Sarawak,Pakan,2018,10,127363,123310,122446,1219,1411
Malaysia,Sarawak,Pakan,2018,15,127363,123060,122079,1219,1408
Malaysia,Sarawak,Pakan,2018,20,127363,122872,121840,1219,1405
Malaysia,Sarawak,Pakan,2018,25,127363,122728,121574,1219,1404
Malaysia,Sarawak,Pakan,2018,30,127363,122491,121341,1219,1401
Malaysia,Sarawak,Pakan,2018,50,127363,121326,119731,1219,1381
Malaysia,Sarawak,Pakan,2018,75,127363,113522,115526,1219,1243
Malaysia,Sarawak,Samarahan,2018,0,43427,43427,43427,1985,877
Malaysia,Sarawak,Samarahan,2018,10,43427,37777,33167,1985,868
Malaysia,Sarawak,Samarahan,2018,15,43427,37481,32688,1985,867
Malaysia,Sarawak,Samarahan,2018,20,43427,37272,32485,1985,866
Malaysia,Sarawak,Samarahan,2018,25,43427,37147,32227,1985,866
Malaysia,Sarawak,Samarahan,2018,30,43427,36890,32007,1985,865
Malaysia,Sarawak,Samarahan,2018,50,43427,35939,30539,1985,861
Malaysia,Sarawak,Samarahan,2018,75,43427,33060,27522,1985,845
Malaysia,Sarawak,Saratok,2018,0,140264,140264,140264,4950,4131
Malaysia,Sarawak,Saratok,2018,10,140264,128776,119562,4950,4039
Malaysia,Sarawak,Saratok,2018,15,140264,128273,118433,4950,4033
Malaysia,Sarawak,Saratok,2018,20,140264,127928,117820,4950,4028
Malaysia,Sarawak,Saratok,2018,25,140264,127667,116971,4950,4025
Malaysia,Sarawak,Saratok,2018,30,140264,127167,116419,4950,4018
Malaysia,Sarawak,Saratok,2018,50,140264,125286,112311,4950,3995
Malaysia,Sarawak,Saratok,2018,75,140264,116548,103585,4950,3782
Malaysia,Sarawak,Sarikei,2018,0,75234,75234,75234,2857,1500
Malaysia,Sarawak,Sarikei,2018,10,75234,67515,65534,2857,1407
Malaysia,Sarawak,Sarikei,2018,15,75234,67127,64902,2857,1401
Malaysia,Sarawak,Sarikei,2018,20,75234,66862,64664,2857,1398
Malaysia,Sarawak,Sarikei,2018,25,75234,66677,64387,2857,1395
Malaysia,Sarawak,Sarikei,2018,30,75234,66309,64062,2857,1388
Malaysia,Sarawak,Sarikei,2018,50,75234,64863,61998,2857,1369
Malaysia,Sarawak,Sarikei,2018,75,75234,58671,57351,2857,1228
Malaysia,Sarawak,Selangau,2018,0,375753,375753,375753,9728,5920
Malaysia,Sarawak,Selangau,2018,10,375753,355582,342422,9728,5658
Malaysia,Sarawak,Selangau,2018,15,375753,354572,340758,9728,5639
Malaysia,Sarawak,Selangau,2018,20,375753,353993,340087,9728,5629
Malaysia,Sarawak,Selangau,2018,25,375753,353422,339130,9728,5618
Malaysia,Sarawak,Selangau,2018,30,375753,352570,337931,9728,5599
Malaysia,Sarawak,Selangau,2018,50,375753,348557,330968,9728,5531
Malaysia,Sarawak,Selangau,2018,75,375753,331824,315164,9728,5172
Malaysia,Sarawak,Serian,2018,0,215367,215367,215367,10583,4257
Malaysia,Sarawak,Serian,2018,10,215367,201283,196022,10583,4168
Malaysia,Sarawak,Serian,2018,15,215367,200350,194729,10583,4159
Malaysia,Sarawak,Serian,2018,20,215367,199672,194036,10583,4153
Malaysia,Sarawak,Serian,2018,25,215367,199191,193063,10583,4149
Malaysia,Sarawak,Serian,2018,30,215367,198354,192248,10583,4141
Malaysia,Sarawak,Serian,2018,50,215367,194095,186792,10583,4102
Malaysia,Sarawak,Serian,2018,75,215367,174572,172881,10583,3831
Malaysia,Sarawak,Sibu,2018,0,199477,199477,199477,15761,5311
Malaysia,Sarawak,Sibu,2018,10,199477,167965,160413,15761,4675
Malaysia,Sarawak,Sibu,2018,15,199477,167057,159051,15761,4658
Malaysia,Sarawak,Sibu,2018,20,199477,166422,158632,15761,4645
Malaysia,Sarawak,Sibu,2018,25,199477,165920,157882,15761,4636
Malaysia,Sarawak,Sibu,2018,30,199477,164938,157095,15761,4618
Malaysia,Sarawak,Sibu,2018,50,199477,161235,152322,15761,4544
Malaysia,Sarawak,Sibu,2018,75,199477,146961,141027,15761,4211
Malaysia,Sarawak,Simunjan,2018,0,212939,212939,212939,9717,1526
Malaysia,Sarawak,Simunjan,2018,10,212939,199799,179718,9717,1459
Malaysia,Sarawak,Simunjan,2018,15,212939,199101,177883,9717,1454
Malaysia,Sarawak,Simunjan,2018,20,212939,198634,177001,9717,1450
Malaysia,Sarawak,Simunjan,2018,25,212939,198261,175676,9717,1447
Malaysia,Sarawak,Simunjan,2018,30,212939,197655,174817,9717,1440
Malaysia,Sarawak,Simunjan,2018,50,212939,194895,168204,9717,1416
Malaysia,Sarawak,Simunjan,2018,75,212939,184388,152951,9717,1328
Malaysia,Sarawak,Song,2018,0,403829,403829,403829,616,1958
Malaysia,Sarawak,Song,2018,10,403829,397444,395890,616,1841
Malaysia,Sarawak,Song,2018,15,403829,397095,395420,616,1834
Malaysia,Sarawak,Song,2018,20,403829,396920,395312,616,1832
Malaysia,Sarawak,Song,2018,25,403829,396742,395062,616,1828
Malaysia,Sarawak,Song,2018,30,403829,396474,394670,616,1823
Malaysia,Sarawak,Song,2018,50,403829,395096,392115,616,1800
Malaysia,Sarawak,Song,2018,75,403829,389714,385653,616,1703
Malaysia,Sarawak,Sri Aman,2018,0,418397,418397,418397,8690,5673
Malaysia,Sarawak,Sri Aman,2018,10,418397,397649,377965,8690,5351
Malaysia,Sarawak,Sri Aman,2018,15,418397,396450,375795,8690,5328
Malaysia,Sarawak,Sri Aman,2018,20,418397,395795,374535,8690,5318
Malaysia,Sarawak,Sri Aman,2018,25,418397,395194,373099,8690,5308
Malaysia,Sarawak,Sri Aman,2018,30,418397,394006,371792,8690,5287
Malaysia,Sarawak,Sri Aman,2018,50,418397,389162,362972,8690,5207
Malaysia,Sarawak,Sri Aman,2018,75,418397,367457,342268,8690,4851
Malaysia,Sarawak,Tatau,2018,0,493550,493550,493550,10483,8894
Malaysia,Sarawak,Tatau,2018,10,493550,473317,464444,10483,8238
Malaysia,Sarawak,Tatau,2018,15,493550,472333,462799,10483,8211
Malaysia,Sarawak,Tatau,2018,20,493550,471780,462180,10483,8199
Malaysia,Sarawak,Tatau,2018,25,493550,471277,461326,10483,8186
Malaysia,Sarawak,Tatau,2018,30,493550,470599,460091,10483,8164
Malaysia,Sarawak,Tatau,2018,50,493550,466163,452797,10483,8055
Malaysia,Sarawak,Tatau,2018,75,493550,450180,434971,10483,7693
Malaysia,Selangor,Gombak,2018,0,63235,63235,63235,2736,405
Malaysia,Selangor,Gombak,2018,10,63235,47182,42869,2736,345
Malaysia,Selangor,Gombak,2018,15,63235,46664,42356,2736,341
Malaysia,Selangor,Gombak,2018,20,63235,46441,42207,2736,340
Malaysia,Selangor,Gombak,2018,25,63235,46227,41985,2736,339
Malaysia,Selangor,Gombak,2018,30,63235,45938,41708,2736,336
Malaysia,Selangor,Gombak,2018,50,63235,44737,40295,2736,323
Malaysia,Selangor,Gombak,2018,75,63235,41755,36956,2736,283
Malaysia,Selangor,Hulu Langat,2018,0,83548,83548,83548,2882,720
Malaysia,Selangor,Hulu Langat,2018,10,83548,61421,57927,2882,600
Malaysia,Selangor,Hulu Langat,2018,15,83548,60806,57351,2882,596
Malaysia,Selangor,Hulu Langat,2018,20,83548,60512,57159,2882,592
Malaysia,Selangor,Hulu Langat,2018,25,83548,60272,56855,2882,589
Malaysia,Selangor,Hulu Langat,2018,30,83548,59920,56533,2882,586
Malaysia,Selangor,Hulu Langat,2018,50,83548,58353,54746,2882,568
Malaysia,Selangor,Hulu Langat,2018,75,83548,53541,50026,2882,494
Malaysia,Selangor,Hulu Selangor,2018,0,173203,173203,173203,7163,3235
Malaysia,Selangor,Hulu Selangor,2018,10,173203,153851,146528,7163,3092
Malaysia,Selangor,Hulu Selangor,2018,15,173203,153227,145585,7163,3083
Malaysia,Selangor,Hulu Selangor,2018,20,173203,152779,145101,7163,3077
Malaysia,Selangor,Hulu Selangor,2018,25,173203,152433,144481,7163,3073
Malaysia,Selangor,Hulu Selangor,2018,30,173203,151894,144037,7163,3066
Malaysia,Selangor,Hulu Selangor,2018,50,173203,149458,140946,7163,3033
Malaysia,Selangor,Hulu Selangor,2018,75,173203,141218,133235,7163,2852
Malaysia,Selangor,Klang,2018,0,61551,61551,61551,1471,644
Malaysia,Selangor,Klang,2018,10,61551,35756,29291,1471,562
Malaysia,Selangor,Klang,2018,15,61551,35021,28286,1471,553
Malaysia,Selangor,Klang,2018,20,61551,34676,28075,1471,547
Malaysia,Selangor,Klang,2018,25,61551,34428,27718,1471,542
Malaysia,Selangor,Klang,2018,30,61551,33955,27301,1471,534
Malaysia,Selangor,Klang,2018,50,61551,31852,24969,1471,497
Malaysia,Selangor,Klang,2018,75,61551,25762,20467,1471,375
Malaysia,Selangor,Kuala Langat,2018,0,83417,83417,83417,4055,1994
Malaysia,Selangor,Kuala Langat,2018,10,83417,67689,62520,4055,1777
Malaysia,Selangor,Kuala Langat,2018,15,83417,66846,61238,4055,1765
Malaysia,Selangor,Kuala Langat,2018,20,83417,66325,60713,4055,1760
Malaysia,Selangor,Kuala Langat,2018,25,83417,65920,59928,4055,1754
Malaysia,Selangor,Kuala Langat,2018,30,83417,65251,59273,4055,1743
Malaysia,Selangor,Kuala Langat,2018,50,83417,62106,54950,4055,1694
Malaysia,Selangor,Kuala Langat,2018,75,83417,51461,44244,4055,1407
Malaysia,Selangor,Kuala Selangor,2018,0,118431,118431,118431,7081,1625
Malaysia,Selangor,Kuala Selangor,2018,10,118431,95128,89840,7081,1445
Malaysia,Selangor,Kuala Selangor,2018,15,118431,94271,88310,7081,1438
Malaysia,Selangor,Kuala Selangor,2018,20,118431,93558,87923,7081,1431
Malaysia,Selangor,Kuala Selangor,2018,25,118431,93056,87092,7081,1427
Malaysia,Selangor,Kuala Selangor,2018,30,118431,92291,86408,7081,1419
Malaysia,Selangor,Kuala Selangor,2018,50,118431,87899,81849,7081,1379
Malaysia,Selangor,Kuala Selangor,2018,75,118431,75209,70409,7081,1172
Malaysia,Selangor,Petaling,2018,0,46750,46750,46750,3218,237
Malaysia,Selangor,Petaling,2018,10,46750,15525,11269,3218,168
Malaysia,Selangor,Petaling,2018,15,46750,14958,10722,3218,165
Malaysia,Selangor,Petaling,2018,20,46750,14754,10597,3218,162
Malaysia,Selangor,Petaling,2018,25,46750,14543,10387,3218,160
Malaysia,Selangor,Petaling,2018,30,46750,14269,10065,3218,157
Malaysia,Selangor,Petaling,2018,50,46750,13128,8604,3218,141
Malaysia,Selangor,Petaling,2018,75,46750,10143,5772,3218,87
Malaysia,Selangor,Sabak Bernam,2018,0,98418,98418,98418,3987,678
Malaysia,Selangor,Sabak Bernam,2018,10,98418,71386,73866,3987,586
Malaysia,Selangor,Sabak Bernam,2018,15,98418,70799,72703,3987,581
Malaysia,Selangor,Sabak Bernam,2018,20,98418,70275,72502,3987,575
Malaysia,Selangor,Sabak Bernam,2018,25,98418,69912,71832,3987,572
Malaysia,Selangor,Sabak Bernam,2018,30,98418,69268,71179,3987,565
Malaysia,Selangor,Sabak Bernam,2018,50,98418,65684,67452,3987,528
Malaysia,Selangor,Sabak Bernam,2018,75,98418,54308,58088,3987,336
Malaysia,Selangor,Sepang,2018,0,53889,53889,53889,7111,826
Malaysia,Selangor,Sepang,2018,10,53889,33365,31492,7111,652
Malaysia,Selangor,Sepang,2018,15,53889,32815,30704,7111,644
Malaysia,Selangor,Sepang,2018,20,53889,32443,30366,7111,640
Malaysia,Selangor,Sepang,2018,25,53889,32187,29923,7111,638
Malaysia,Selangor,Sepang,2018,30,53889,31772,29556,7111,632
Malaysia,Selangor,Sepang,2018,50,53889,29843,27142,7111,606
Malaysia,Selangor,Sepang,2018,75,53889,24185,21478,7111,485
Malaysia,Trengganu,Besut,2018,0,117362,117362,117362,2370,986
Malaysia,Trengganu,Besut,2018,10,117362,97821,93790,2370,934
Malaysia,Trengganu,Besut,2018,15,117362,97166,92924,2370,929
Malaysia,Trengganu,Besut,2018,20,117362,96718,92559,2370,926
Malaysia,Trengganu,Besut,2018,25,117362,96395,92123,2370,924
Malaysia,Trengganu,Besut,2018,30,117362,95732,91595,2370,919
Malaysia,Trengganu,Besut,2018,50,117362,93485,88467,2370,902
Malaysia,Trengganu,Besut,2018,75,117362,87190,81872,2370,829
Malaysia,Trengganu,Dungun,2018,0,269190,269190,269190,5012,3501
Malaysia,Trengganu,Dungun,2018,10,269190,252540,244953,5012,3350
Malaysia,Trengganu,Dungun,2018,15,269190,251782,244086,5012,3339
Malaysia,Trengganu,Dungun,2018,20,269190,251239,243536,5012,3330
Malaysia,Trengganu,Dungun,2018,25,269190,250889,242987,5012,3324
Malaysia,Trengganu,Dungun,2018,30,269190,250341,242385,5012,3311
Malaysia,Trengganu,Dungun,2018,50,269190,247449,238575,5012,3253
Malaysia,Trengganu,Dungun,2018,75,269190,237295,228291,5012,2926
Malaysia,Trengganu,Hulu Terengganu,2018,0,388011,388011,388011,4425,3838
Malaysia,Trengganu,Hulu Terengganu,2018,10,388011,341179,338790,4425,3723
Malaysia,Trengganu,Hulu Terengganu,2018,15,388011,340410,337997,4425,3717
Malaysia,Trengganu,Hulu Terengganu,2018,20,388011,339861,337395,4425,3711
Malaysia,Trengganu,Hulu Terengganu,2018,25,388011,339550,336869,4425,3709
Malaysia,Trengganu,Hulu Terengganu,2018,30,388011,338940,336353,4425,3703
Malaysia,Trengganu,Hulu Terengganu,2018,50,388011,336009,332792,4425,3673
Malaysia,Trengganu,Hulu Terengganu,2018,75,388011,324049,322223,4425,3509
Malaysia,Trengganu,Kemaman,2018,0,251261,251261,251261,7477,3403
Malaysia,Trengganu,Kemaman,2018,10,251261,223616,214170,7477,3217
Malaysia,Trengganu,Kemaman,2018,15,251261,222450,212810,7477,3202
Malaysia,Trengganu,Kemaman,2018,20,251261,221667,211817,7477,3194
Malaysia,Trengganu,Kemaman,2018,25,251261,221131,211079,7477,3185
Malaysia,Trengganu,Kemaman,2018,30,251261,220170,209998,7477,3173
Malaysia,Trengganu,Kemaman,2018,50,251261,215408,204276,7477,3097
Malaysia,Trengganu,Kemaman,2018,75,251261,193713,187735,7477,2569
Malaysia,Trengganu,Kuala Terengganu,2018,0,56862,56862,56862,1915,451
Malaysia,Trengganu,Kuala Terengganu,2018,10,56862,38159,36439,1915,407
Malaysia,Trengganu,Kuala Terengganu,2018,15,56862,37344,35729,1915,403
